-1 こすい
-1 こせこせ
-1 こっぴどい
-1 こっ酷い
-1 ごしゃごしゃ
-1 ごちゃごちゃ
-1 ごてごて
-1 ごみごみ
-1 さもしい
-1 しかつめらしい
-1 しつこい
-1 しみったれる
-1 しょぼい
-1 しょぼしょぼ
-1 しらじらしい
-1 しわしわ
-1 しんどい
-1 しんねり
-1 じじむさい
-1 じれったい
-1 すげない
-1 すたれる
-1 ずうずうしい
-1 ずるい
-1 ずれる
-1 せこい
-1 せせこましい
-1 せわしい
-1 せわしない
-1 そぐわない
-1 そそっかしい
-1 そらぞらしい
-1 ぞっと
-1 たけだけしい
-1 たじたじ
-1 たどたどしい
-1 だぶつく
-1 だるい
-1 ちまちま
-1 ちんまり
-1 つたない
-1 つまらない
-1 つれない
-1 でしゃばる
-1 とげとげしい
-1 とぼける
-1 とろい
-1 とんがる
-1 どぎつい
-1 どす黒い
-1 なごりおしい
-1 なまぬるい
-1 なよなよ
-1 なれなれしい
-1 にちゃにちゃ
-1 にぶい
-1 ねたましい
-1 ねちねち
-1 のらりくらり
-1 のろい
-1 のろくさい
-1 のろのろ
-1 はかばかしい
-1 はしたない
-1 ばかくさい
-1 ばっちい
-1 ひやひや
-1 ひょろひょろ
-1 ひ弱い
-1 ふがいない
-1 ふてぶてしい
-1 ふにゃふにゃ
-1 ふらふら
-1 ふんぞり返る
-1 ぶよぶよ
-1 へいこら
-1 へなへな
-1 べとつく
-1 べとべと
-1 ほど遠い
-1 ぼさっと
-1 ぼやける
-1 ぼやぼや
-1 ぼろい
-1 ぼんやり
-1 まがまがしい
-1 まごまご
-1 まだるっこい
-1 ままならない
-1 みすぼらしい
-1 みっともない
-1 みにくい
-1 みみっちい
-1 むかむか
-1 むごい
-1 むごたらしい
-1 むさい
-1 むさくるしい
-1 むっと
-1 むなぐるしい
-1 むなしい
-1 めそめそ
-1 めんどうくさい
-1 めんどくさい
-1 もっさり
-1 もったいない
-1 もどかしい
-1 ものうい
-1 ものすさまじい
-1 ものたりない
-1 もの狂おしい
-1 もの凄まじい
-1 もの悲しい
-1 やかましい
-1 やきもき
-1 やにっこい
-1 やばい
-1 やぼったい
-1 やましい
-1 ややこしい
-1 やりきれない
-1 やり切れない
-1 やるせない
-1 やわい
-1 ゆゆしい
-1 ゆるい
-1 よそよそしい
-1 よれる
-1 よわい
-1 よんどころない
-1 わざとらしい
-1 わずらわしい
-1 わびしい
-1 イレギュラ
-1 イレギュラー
-1 ガタ落ち
-1 キツイ
-1 ギクシャク
-1 グルーミー
-1 コワい
-1 ズレる
-1 ダーティ
-1 ダーティー
-1 ダサい
-1 チャチ
-1 チャラチャラ
-1 ディプレッション
-1 デプレッション
-1 ノイジー
-1 バタくさい
-1 バタ臭い
-1 ヒヤヒヤ
-1 メランコリック
-1 哀しい
-1 哀しむ
-1 悪い
-1 悪賢い
-1 安っぽい
-1 暗い
-1 暗む
-1 意地汚い
-1 一苦労
-1 陰気臭い
-1 烏滸がましい
-1 厭わしい
-1 怨めしい
-1 汚い
-1 汚らしい
-1 汚らわしい
-1 押し付けがましい
-1 下らない
-1 禍々しい
-1 禍禍しい
-1 過ち
-1 怪しい
-1 寒々
-1 寒ざむ
-1 寒寒
-1 甘ったれる
-1 緩い
-1 間延び
-1 危うい
-1 危ない
-1 危なっかしい
-1 忌まわしい
-1 忌わしい
-1 気ぜわしい
-1 気むずかしい
-1 気難しい
-1 気忙しい
-1 気味が悪い
-1 疑い深い
-1 疑わしい
-1 恐るべき
-1 恐れ多い
-1 狂わしい
-1 狂乱
-1 狭苦しい
-1 脅かす
-1 仰々しい
-1 仰仰しい
-1 苦々しい
-1 愚か
-1 愚かしい
-1 空々しい
-1 空しい
-1 空回り
-1 空恐ろしい
-1 空空しい
-1 屈伏
-1 屈服
-1 軽々しい
-1 軽視
-1 軽蔑
-1 喧しい
-1 堅苦しい
-1 見ぐるしい
-1 見づらい
-1 見にくい
-1 見下す
-1 見苦しい
-1 険しい
-1 厳つい
-1 古めかしい
-1 古臭い
-1 胡散臭い
-1 厚かましい
-1 厚ぼったい
-1 口惜しい
-1 慌しい
-1 慌ただしい
-1 荒々しい
-1 荒っぽい
-1 荒荒しい
-1 酷い
-1 酷しい
-1 今ひとつ
-1 恨めしい
-1 差し支える
-1 差し出がましい
-1 差支える
-1 細細
-1 罪ぶかい
-1 罪深い
-1 殺伐と
-1 惨い
-1 惨たらしい
-1 残り惜しい
-1 残り多い
-1 刺々しい
-1 刺刺しい
-1 思わしくない
-1 脂っこい
-1 歯痒い
-1 七面倒臭い
-1 執念深い
-1 邪魔くさい
-1 寂れる
-1 弱々しい
-1 手ぬるい
-1 手ひどい
-1 手緩い
-1 手厳しい
-1 手荒い
-1 手酷い
-1 手重い
-1 手痛い
-1 呪わしい
-1 臭い
-1 醜い
-1 重々しい
-1 重苦しい
-1 重重しい
-1 術無い
-1 暑苦しい
-1 女女しい
-1 小汚い
-1 小賢しい
-1 小憎らしい
-1 小面憎い
-1 焦れったい
-1 情けない
-1 色あせる
-1 尻ごみ
-1 尻込み
-1 寝苦しい
-1 心許ない
-1 心許無い
-1 心苦しい
-1 心無い
-1 心憂い
-1 辛気臭い
-1 人恋しい
-1 図々しい
-1 水臭い
-1 嵩張る
-1 世知辛い
-1 生ぬるい
-1 青臭い
-1 脆い
-1 惜しい
-1 惜しくも
-1 拙い
-1 浅ましい
-1 詮無い
-1 賎しい
-1 疎い
-1 疎ましい
-1 騒々しい
-1 騒がしい
-1 騒然たる
-1 騒騒しい
-1 増悪
-1 憎々しい
-1 息苦しい
-1 俗っぽい
-1 駄目
-1 耐え難い
-1 態とらしい
-1 嘆かわしい
-1 遅々たる
-1 遅い
-1 張りつめる
-1 長たらしい
-1 痛々しい
-1 痛ましい
-1 程遠い
-1 泥くさい
-1 泥臭い
-1 度し難い
-1 土臭い
-1 毒々しい
-1 鈍
-1 馴れ馴れしい
-1 乳臭い
-1 如何わしい
-1 粘っこい
-1 悩ましい
-1 馬鹿らしい
-1 馬鹿臭い
-1 馬鹿馬鹿しい
-1 白々しい
-1 薄ぎたない
-1 薄ぐらい
-1 薄暗い
-1 薄汚い
-1 薄気味悪い
-1 煩わしい
-1 卑しい
-1 悲しい
-1 貧しい
-1 不甲斐ない
-1 不味い
-1 浮き足立つ
-1 腹だつ
-1 腹黒い
-1 物々しい
-1 物恐ろしい
-1 物見高い
-1 物寂しい
-1 物凄まじい
-1 物足りない
-1 物悲しい
-1 物物しい
-1 物憂い
-1 分別臭い
-1 聞きづらい
-1 聞きにくい
-1 聞き苦しい
-1 聞き辛い
-1 聞苦しい
-1 蔑む
-1 片寄る
-1 片腹痛い
-1 乏しい
-1 忙しい
-1 埋もれる
-1 末恐ろしい
-1 未練がましい
-1 名残惜しい
-1 面はゆい
-1 面映ゆい
-1 面憎い
-1 面倒い
-1 面倒臭い
-1 毛羽立つ
-1 勿体ない
-1 爺むさい
-1 野暮ったい
-1 油っこい
-1 憂い
-1 由々しい
-1 由無い
-1 由由しい
-1 余儀ない
-1 妖しい
-1 揺らぐ
-1 頼み少ない
-1 落ちぶれる
-1 立遅れる
-1 淋しい
-1 冷や冷や
-1 劣る
-1 労しい
-1 侘しい
-1 奢る
-1 懶い
-1 鬱陶しい
-1 狡い
-1 狡辛い
-1 疚しい
-1 穢い
-1 穢らしい
-1 穢らわしい
-1 耄碌
-1 訝しい
-1 遽しい
1 あじわう
1 かなう
1 したう
1 すがすがしい
1 すすめる
1 そろう
